station_id,date,tmax,tmin,tm,rrr24,Q,
19068,1390/10/29,8.6,0.2,4.4,0,0.054,
19068,1390/10/30,4.8,-5.6,-0.4,2,0.038,
19068,1390/11/01,2.4,-11.2,-4.4,0,0.048,
19068,1390/11/02,4.6,-12.2,-3.8,0,0.067,
19068,1390/11/03,8.2,-11.4,-1.6,0,0.082,
19068,1390/11/04,7.2,-9.8,-1.3,0,0.061,
19068,1390/11/05,7.8,-9.6,-0.9,0,0.043,
19068,1390/11/06,6.9,-5.6,0.65,0.5,0.025,
19068,1390/11/07,9.2,-5.6,1.8,0,0.033,
19068,1390/11/08,8.2,1.6,4.9,0,0.043,
19068,1390/11/09,6.8,-2.2,2.3,2,0.029,
19068,1390/11/10,8.2,-4.2,2,0,0.043,
19068,1390/11/11,4.6,1.4,3,11,0.048,
19068,1390/11/12,8.6,3.6,6.1,14,0.067,
19068,1390/11/13,6.8,-3.2,1.8,0,0.097,
19068,1390/11/14,5.9,-10.6,-2.35,0,0.215,
19068,1390/11/15,7.4,-9.6,-1.1,0,0.118,
19068,1390/11/16,5.2,-9,-1.9,0,0.06,
19068,1390/11/17,7.4,-9.3,-0.95,0,0.048,
19068,1390/11/18,10.2,-6.3,1.95,0,0.06,
19068,1390/11/19,6.4,1.5,3.95,2,0.09,
19068,1390/11/20,10.4,1.2,5.8,1,0.1,
19068,1390/11/21,11.2,0.8,6,12,0.108,
19068,1390/11/22,7.8,-3.8,2,0,0.128,
19068,1390/11/23,9.8,-6.6,1.6,0,0.073,
19068,1390/11/24,10.8,-6.4,2.2,0,0.068,
19068,1390/11/25,12.8,-4.1,4.35,0,0.06,
19068,1390/11/26,12.8,-1.9,5.45,0,0.073,
19068,1390/11/27,14.5,-1.6,6.45,1,0.06,
19068,1390/11/28,8.5,0.2,4.35,4,0.075,
19068,1390/11/29,5.8,2.2,4,8,0.099,
19068,1390/11/30,4.2,-3.8,0.2,1.2,0.14,
19068,1390/12/01,4.4,-7.4,-1.5,0,0.222,
19068,1390/12/02,6.8,-6.9,-0.05,0,0.109,
19068,1390/12/03,6.8,-9.8,-1.5,0,0.099,
19068,1390/12/04,11.2,-8.2,1.5,0,0.075,
19068,1390/12/05,10.9,-3.2,3.85,0,0.082,
19068,1390/12/06,6.8,0.5,3.65,3,0.099,
19068,1390/12/07,9.6,-7.8,0.9,0,0.14,
19068,1390/12/08,10.8,-5.2,2.8,0,0.156,
19068,1390/12/09,13.8,-3.8,5,0,0.067,
19068,1390/12/10,14.9,-4.2,5.35,0,0.082,
19068,1390/12/11,9.6,1.8,5.7,0,0.09,
19068,1390/12/12,4.2,-1.2,1.5,6,0.118,
19068,1390/12/13,2,-4.8,-1.4,10.5,0.118,
19068,1390/12/14,4.2,-2.5,0.85,9,0.118,
19068,1390/12/15,0.8,-12.4,-5.8,0,0.152,
19068,1390/12/16,1.2,-13.4,-6.1,0,0.236,
19068,1390/12/17,8.2,-9.8,-0.8,0,0.22,
19068,1390/12/18,10.8,-5.9,2.45,0,0.13,
19068,1390/12/19,11.2,-4.8,3.2,0,0.128,
19068,1390/12/20,12,-3.8,4.1,0,0.109,
19068,1390/12/21,13,-6.1,3.45,0,0.108,
19068,1390/12/22,14.5,-4.4,5.05,0,0.118,
19068,1390/12/23,19.5,9.2,14.35,0,0.06,
19068,1390/12/24,20.8,8.9,14.85,0,0.082,
19068,1390/12/25,18.2,9.2,13.7,0,0.067,
19068,1390/12/26,13.4,1.8,7.6,2,0.075,
19068,1390/12/27,5.8,3.4,4.6,3,0.082,
19068,1390/12/28,9.8,-5.7,2.05,0,0.082,
19068,1390/12/29,14.8,-6.9,3.95,0,0.075,
19068,1391/01/01,17.2,-5.8,5.7,0,0.082,
19068,1391/01/02,17.6,-6.6,5.5,0,0.099,
19068,1391/01/03,18.5,-4.8,6.85,0,0.118,
19068,1391/01/04,18.4,-4.6,6.9,0,0.099,
19068,1391/01/05,16.4,-5.8,5.3,0,0.118,
19068,1391/01/06,16.4,-5.4,5.5,0,0.09,
19068,1391/01/07,17.6,-3.3,7.15,0,0.099,
19068,1391/01/08,12.4,9.8,11.1,13,0.099,
19068,1391/01/09,14.6,3.9,9.25,0,0.178,
19068,1391/01/10,17.2,0.8,9,0,0.311,
19068,1391/01/11,11.4,6.1,8.75,13,0.206,
19068,1391/01/12,17.8,-1,8.4,0,0.252,
19068,1391/01/13,13.1,0.5,6.8,0,0.252,
19068,1391/01/14,20.4,4.4,12.4,0,0.236,
19068,1391/01/15,19.4,7.3,13.35,0,0.14,
19068,1391/01/16,20.2,5.6,12.9,2.5,0.166,
19068,1391/01/17,19.8,5.9,12.85,13,0.14,
19068,1391/01/18,20.2,5.4,12.8,0,0.163,
19068,1391/01/19,21.2,7.4,14.3,0,0.151,
19068,1391/01/20,22.8,3.8,13.3,0,0.14,
19068,1391/01/21,23,6.2,14.6,0,0.151,
19068,1391/01/22,24.6,7.4,16,0,0.118,
19068,1391/01/23,24.2,7.2,15.7,0,0.1,
19068,1391/01/24,16.7,10.2,13.45,52,0.136,
19068,1391/01/25,18.5,5.4,11.95,0,0.363,
19068,1391/01/26,18.5,7.8,13.15,7,0.325,
19068,1391/01/27,18.4,10.5,14.45,0,0.269,
19068,1391/01/28,21,8.8,14.9,0,0.346,
19068,1391/01/29,16.2,6.5,11.35,2,0.191,
19068,1391/01/30,19.2,4.5,11.85,0,0.128,
19068,1391/01/31,21.6,5.2,13.4,0,0.128,
19068,1391/02/01,20.4,7.8,14.1,0,0.151,
19068,1391/02/02,21.8,3.2,12.5,0,0.128,
19068,1391/02/03,22.4,3.2,12.8,0,0.128,
19068,1391/02/04,21.4,4,12.7,0,0.09,
19068,1391/02/05,22.6,3.8,13.2,0,0.068,
19068,1391/02/06,22.5,2.8,12.65,0,0,
19068,1391/02/07,23.1,3.5,13.3,0,0,
19068,1391/02/08,24,4.1,14.05,0,0,
19068,1391/02/09,24.4,5.6,15,0,0,
19068,1391/02/10,25.8,7.2,16.5,0,0,
19068,1391/02/11,27.2,6.4,16.8,0,0,
19068,1391/02/12,26.6,10.2,18.4,0,0,
19068,1391/02/13,27.6,11.6,19.6,0,0,
19068,1391/02/14,28.5,13.8,21.15,6,0,
19068,1391/02/15,26.8,12.4,19.6,0,0,
19068,1391/02/16,25.4,7.5,16.45,0,0,
19068,1391/02/17,25.2,6.8,16,0,0,
19068,1391/02/18,24.5,5.5,15,0,0,
19068,1391/02/19,25.2,4.3,14.75,0,0,
19068,1391/02/20,27.6,8.1,17.85,0,0,
19068,1391/02/21,27.5,12.8,20.15,0,0,
19068,1391/02/22,30.2,13.5,21.85,0,0,
19068,1391/02/23,31.1,6.9,19,0,0,
19068,1391/02/24,30.5,10.8,20.65,0,0,
19068,1391/02/25,29.6,10.1,19.85,0,0,
19068,1391/02/26,28.6,11.8,20.2,0,0,
19068,1391/02/27,26.8,7.2,17,0,0,
19068,1391/02/28,29.2,8.4,18.8,0,0,
19068,1391/02/29,30.8,9.5,20.15,0,0,
19068,1391/02/30,31.2,8.3,19.75,0,0,
19068,1391/02/31,31.6,10.6,21.1,0,0,
19068,1391/03/01,32.1,12.1,22.1,0,0,
19068,1391/03/02,26.9,12.8,19.85,0,0,
19068,1391/03/03,25.2,9.7,17.45,0,0,
19068,1391/03/04,27.8,7.5,17.65,0,0,
19068,1391/03/05,28.2,12.4,20.3,0,0,
19068,1391/03/06,29.5,12.2,20.85,0,0,
19068,1391/03/07,28.2,6.6,17.4,0,0,
19068,1391/03/08,27.8,8.6,18.2,0,0,
19068,1391/03/09,29.9,6.8,18.35,0,0,
19068,1391/03/10,31.4,8.1,19.75,0,0,
19068,1391/03/11,32.4,12.9,22.65,0,0,
19068,1391/03/12,31.2,9.1,20.15,,0,
19068,1391/03/13,31.2,8.9,20.05,,0,
19068,1391/03/14,33.5,6.4,19.95,,0,
19068,1391/03/15,36.6,12.8,24.7,,0,
19068,1391/03/16,36.2,11.5,23.85,,0,
19068,1391/03/17,35.9,12.6,24.25,,0,
19068,1391/03/18,34.8,11.5,23.15,,0,
19068,1391/03/19,34.2,9.8,22,,0,
19068,1391/03/20,32.8,9.1,20.95,,0,
19068,1391/03/21,34.1,10.3,22.2,,0,
19068,1391/03/22,35.6,11.4,23.5,,0,
19068,1391/03/23,36.7,12.6,24.65,,0,
19068,1391/03/24,36.6,14.9,25.75,,0,
19068,1391/03/25,36.5,14.6,25.55,,0,
19068,1391/03/26,37.4,15.4,26.4,,0,
19068,1391/03/27,38.2,15.8,27,,0,
19068,1391/03/28,39.1,17.8,28.45,,0,
19068,1391/03/29,35.6,14.9,25.25,,0,
19068,1391/03/30,32.4,17.2,24.8,,0,
19068,1391/03/31,32.1,15.3,23.7,,0,
19068,1391/04/01,32.8,15.4,24.1,,0,
19068,1391/04/02,33.1,14.9,24,,0,
19068,1391/04/03,33.6,14.7,24.15,,0,
19068,1391/04/04,34.2,15.3,24.75,,0,
19068,1391/04/05,34.8,14.2,24.5,,0,
19068,1391/04/06,34.5,14.1,24.3,,0,
19068,1391/04/07,34.7,15.2,24.95,,0,
19068,1391/04/08,34.9,14.8,24.85,,0,
19068,1391/04/09,35.1,15.6,25.35,,0,
19068,1391/04/10,35.3,13.8,24.55,,0,
19068,1391/04/11,35.5,11,23.25,,0,
19068,1391/04/12,35.2,10.2,22.7,,0,
19068,1391/04/13,36.1,11.2,23.65,,0,
19068,1391/04/14,36.4,11.8,24.1,,0,
19068,1391/04/15,36.4,10.8,23.6,,0,
19068,1391/04/16,36.6,10.5,23.55,,0,
19068,1391/04/17,36.8,12.4,24.6,,0,
19068,1391/04/18,37.8,12.7,25.25,,0,
19068,1391/04/19,36.2,13,24.6,,0,
19068,1391/04/20,35.8,13.6,24.7,,0,
19068,1391/04/21,35.6,13.8,24.7,,0,
19068,1391/04/22,36.4,14.2,25.3,,0,
19068,1391/04/23,36.7,16.4,26.55,,0,
19068,1391/04/24,38.2,14.8,26.5,,0,
19068,1391/04/25,38.4,19.4,28.9,,0,
19068,1391/04/26,35.4,21.4,28.4,,0,
19068,1391/04/27,37.5,15.8,26.65,,0,
19068,1391/04/28,38.2,14.9,26.55,,0,
19068,1391/04/29,38.8,16.9,27.85,,0,
19068,1391/04/30,40,18.6,29.3,,0,
19068,1391/04/31,40.1,17.2,28.65,,0,
19068,1391/05/01,39.2,16.8,28,,0,
19068,1391/05/02,39,20.2,29.6,,0,
19068,1391/05/03,38.7,18.1,28.4,,0,
19068,1391/05/04,38.9,22,30.45,,0,
19068,1391/05/05,39.4,19.4,29.4,,0,
19068,1391/05/06,39.5,17.8,28.65,,0,
19068,1391/05/07,38.6,14.6,26.6,,0,
19068,1391/05/08,38.6,15.9,27.25,,0,
19068,1391/05/09,38.5,14.4,26.45,,0,
19068,1391/05/10,38.6,21.4,30,,0,
19068,1391/05/11,38.8,13.9,26.35,,0,
19068,1391/05/12,38.2,15.6,26.9,,0,
19068,1391/05/13,37.9,17.8,27.85,,0,
19068,1391/05/14,40.5,16.3,28.4,,0,
19068,1391/05/15,39.6,16.1,27.85,,0,
19068,1391/05/16,38.7,17.6,28.15,,0,
19068,1391/05/17,37.9,16.1,27,,0,
19068,1391/05/18,37.5,15.6,26.55,,0,
19068,1391/05/19,37.1,14.1,25.6,,0,
19068,1391/05/20,36.8,14.6,25.7,,0,
19068,1391/05/21,37.4,15.6,26.5,,0,
19068,1391/05/22,38.4,14.1,26.25,,0,
19068,1391/05/23,38.5,14.5,26.5,,0,
19068,1391/05/24,39.1,15.2,27.15,,0,
19068,1391/05/25,39.4,15,27.2,,0,
19068,1391/05/26,38.8,14.8,26.8,,0,
19068,1391/05/27,37.2,11.9,24.55,,0,
19068,1391/05/28,36.5,11.9,24.2,,0,
19068,1391/05/29,36.1,11.6,23.85,,0,
19068,1391/05/30,37.2,13.5,25.35,,0,
19068,1391/05/31,36.4,11.8,24.1,,0,
19068,1391/06/01,36.5,14.2,25.35,,0,
19068,1391/06/02,37.6,12.6,25.1,,0,
19068,1391/06/03,37.3,14.2,25.75,,0,
19068,1391/06/04,37.5,14.1,25.8,,0,
19068,1391/06/05,37.4,13.8,25.6,,0,
19068,1391/06/06,36.4,13,24.7,,0,
19068,1391/06/07,37.2,14.2,25.7,,0,
19068,1391/06/08,36.8,12.6,24.7,,0,
19068,1391/06/09,36.4,12.4,24.4,,0,
19068,1391/06/10,36.4,11.5,23.95,,0,
19068,1391/06/11,36.2,10.5,23.35,,0,
19068,1391/06/12,36,11.4,23.7,,0,
19068,1391/06/13,35.8,11.2,23.5,,0,
19068,1391/06/14,35.6,11.1,23.35,,0,
19068,1391/06/15,35.4,11.4,23.4,,0,
19068,1391/06/16,35.8,12.8,24.3,,0,
19068,1391/06/17,36,12.2,24.1,,0,
19068,1391/06/18,36.1,12,24.05,,0,
19068,1391/06/19,36,10.6,23.3,,0,
19068,1391/06/20,35.8,9,22.4,,0,
19068,1391/06/21,35.5,9.8,22.65,,0,
19068,1391/06/22,35.1,9.6,22.35,,0,
19068,1391/06/23,35.4,11.2,23.3,,0,
19068,1391/06/24,35.6,11,23.3,,0,
19068,1391/06/25,35.9,9.6,22.75,,0,
19068,1391/06/26,35.6,8.7,22.15,,0,
19068,1391/06/27,35.6,9.6,22.6,,0,
19068,1391/06/28,35.4,10.5,22.95,,0,
19068,1391/06/29,35.2,8.7,21.95,,0,
19068,1391/06/30,35,7.5,21.25,,0,
19068,1391/06/31,34.6,8.4,21.5,,0,
19068,1391/07/01,33.8,6.5,20.15,,0,
19068,1391/07/02,33.6,9.8,21.7,,0,
19068,1391/07/03,33.2,9.4,21.3,,0,
19068,1391/07/04,33,7.9,20.45,,0,
19068,1391/07/05,32.7,8.2,20.45,,0,
19068,1391/07/06,32.5,5.5,19,,0,
19068,1391/07/07,32.4,6.8,19.6,,0,
19068,1391/07/08,31.9,10.2,21.05,,0,
19068,1391/07/09,32.4,8.5,20.45,,0,
19068,1391/07/10,32.6,8.8,20.7,0,0,
19068,1391/07/11,32.9,8.2,20.55,0,0,
19068,1391/07/12,32.4,9.5,20.95,0,0,
19068,1391/07/13,32.1,7.8,19.95,0,0,
19068,1391/07/14,32.5,8.1,20.3,0,0,
19068,1391/07/15,31.4,8.2,19.8,0,0,
19068,1391/07/16,30.9,7.8,19.35,0,0,
19068,1391/07/17,30.6,8.1,19.35,0,0,
19068,1391/07/18,30.5,10.2,20.35,0,0,
19068,1391/07/19,30.2,8.8,19.5,0,0,
19068,1391/07/20,30.5,9.4,19.95,0,0,
19068,1391/07/21,30.8,15.2,23,0,0,
19068,1391/07/22,29.6,7.1,18.35,0,0,
19068,1391/07/23,30.2,6.5,18.35,0,0,
19068,1391/07/24,29.2,6.2,17.7,0,0,
19068,1391/07/25,29.1,4.8,16.95,0,0,
19068,1391/07/26,27.6,4.5,16.05,0,0,
19068,1391/07/27,27.4,4.2,15.8,0,0,
19068,1391/07/28,24.4,11.5,17.95,5.5,0,
19068,1391/07/29,21.8,6.9,14.35,0,0,
19068,1391/07/30,22.1,6.8,14.45,2,0,
19068,1391/08/01,22.6,11.2,16.9,0,0,
19068,1391/08/02,22.2,12.8,17.5,0,0,
19068,1391/08/03,23.6,3.9,13.75,0,0,
19068,1391/08/04,19.6,8.6,14.1,7,0,
19068,1391/08/05,20.2,12.6,16.4,0,0,
19068,1391/08/06,17.6,11.4,14.5,0,0,
19068,1391/08/07,17.4,5.4,11.4,7.5,0.119,
19068,1391/08/08,18.4,4.3,11.35,0,0.172,
19068,1391/08/09,19.6,3.9,11.75,0,0.116,
19068,1391/08/10,19.8,3.6,11.7,0,0,
19068,1391/08/11,20.2,3.4,11.8,0,0,
19068,1391/08/12,20.8,2.3,11.55,0,0,
19068,1391/08/13,21.4,4.8,13.1,0,0,
19068,1391/08/14,22.4,9.6,16,0,0,
19068,1391/08/15,22.2,10.9,16.55,0,0,
19068,1391/08/16,21.5,3.8,12.65,0,0,
19068,1391/08/17,21.3,3.5,12.4,0,0,
19068,1391/08/18,21.2,3.2,12.2,0,0,
19068,1391/08/19,21.8,4.6,13.2,0,0,
19068,1391/08/20,24.1,5.2,14.65,0,0,
19068,1391/08/21,20.4,10.8,15.6,6.5,0,
19068,1391/08/22,12.8,7.6,10.2,26,0.11,
19068,1391/08/23,16.4,10.5,13.45,0,0.14,
19068,1391/08/24,13.4,5.2,9.3,0,0.39,
19068,1391/08/25,14.8,2.8,8.8,0,0.529,
19068,1391/08/26,16.2,1.8,9,0,0.298,
19068,1391/08/27,15.8,1.6,8.7,0,0.131,
19068,1391/08/28,14.9,1.4,8.15,2,0.109,
19068,1391/08/29,11.4,7.9,9.65,11,0.108,
19068,1391/08/30,12.5,8.1,10.3,0,0.31,
19068,1391/09/01,13.6,7.2,10.4,0,0.403,
19068,1391/09/02,14.8,4.8,9.8,0,0.305,
19068,1391/09/03,10.4,6.2,8.3,22,0.271,
19068,1391/09/04,10.8,6.2,8.5,3,0.203,
19068,1391/09/05,13.2,6.2,9.7,0,0.227,
19068,1391/09/06,10.8,6.4,8.6,3,0.385,
19068,1391/09/07,10.6,0.5,5.55,0,0.581,
19068,1391/09/08,10.4,-1.4,4.5,0,0.421,
19068,1391/09/09,13.2,-1.1,6.05,0,0.189,
19068,1391/09/10,13.1,-1.8,5.65,0,0.126,
19068,1391/09/11,14.8,-2.4,6.2,0,0.149,
19068,1391/09/12,15.6,-2.9,6.35,0,0.124,
19068,1391/09/13,15.2,-2.8,6.2,0,0.124,
19068,1391/09/14,13.2,-2.1,5.55,0,0.169,
19068,1391/09/15,11.5,4.7,8.1,0,0.169,
19068,1391/09/16,11.2,4.8,8,3,0.256,
19068,1391/09/17,11.8,-0.7,5.55,0,0.242,
19068,1391/09/18,10.6,5.4,8,9,0.256,
19068,1391/09/19,10.5,2,6.25,0,0.345,
19068,1391/09/20,11.4,3.6,7.5,0,0.56,
19068,1391/09/21,9.6,5.2,7.4,2,0.406,
19068,1391/09/22,9.2,1,5.1,0,0.287,
19068,1391/09/23,8.6,-1.3,3.65,0,0.256,
19068,1391/09/24,7.8,-2.5,2.65,0,0.205,
19068,1391/09/25,6.4,-3,1.7,0,0.149,
19068,1391/09/26,7.1,-3.6,1.75,0,0.149,
19068,1391/09/27,8.5,-4.5,2,0,0.149,
19068,1391/09/28,8.2,-4.6,1.8,0,0.131,
19068,1391/09/29,10.4,-4.9,2.75,0,0.149,
19068,1391/09/30,13.5,5.4,9.45,0,0.14,
19068,1391/10/01,12.6,7.8,10.2,18,0.215,
19068,1391/10/02,10.8,0.8,5.8,2,0.228,
19068,1391/10/03,9.4,-2.4,3.5,0,0.382,
19068,1391/10/04,13.2,-3.2,5,0,0.32,
19068,1391/10/05,10.2,4.6,7.4,23,0.19,
19068,1391/10/06,10.8,5.3,8.05,0,0.419,
19068,1391/10/07,9.2,0.2,4.7,0,0.656,
19068,1391/10/08,10.6,-5.2,2.7,0,0.305,
19068,1391/10/09,11.4,-4.3,3.55,0,0.179,
19068,1391/10/10,11.2,-5.8,2.7,0,0.179,
19068,1391/10/11,11.8,-1.5,5.15,0,0.168,
19068,1391/10/12,12,-5.2,3.4,0,0.168,
19068,1391/10/13,12.4,-3.2,4.6,0,0.168,
19068,1391/10/14,12.8,-4.9,3.95,0,0.168,
19068,1391/10/15,10.4,-6.2,2.1,0,0.168,
19068,1391/10/16,9.6,-3.1,3.25,0,0.158,
19068,1391/10/17,10.6,1.1,5.85,0,0.179,
19068,1391/10/18,10,-1.4,4.3,2,0.191,
19068,1391/10/19,8.9,2.2,5.55,0,0.179,
19068,1391/10/20,6.8,0.5,3.65,18,0.202,
19068,1391/10/21,2.1,0.5,1.3,1,0.256,
19068,1391/10/22,0,-11.8,-5.9,0,0.242,
19068,1391/10/23,0.4,-12.5,-6.05,0,0.271,
19068,1391/10/24,3.2,-6.4,-1.6,0,0.227,
19068,1391/10/25,5.4,-6.8,-0.7,0,0.18,
19068,1391/10/26,6.2,-6.5,-0.15,0,0.124,
19068,1391/10/27,8.1,-6.1,1,0,0.123,
19068,1391/10/28,7.2,-9.4,-1.1,0,0.116,
19068,1391/10/29,6.4,-8.4,-1,0,0.132,
19068,1391/10/30,9.4,-7.2,1.1,0,0.191,
19068,1391/11/01,12.2,-2.4,4.9,0,0.191,
19068,1391/11/02,10.8,-6.5,2.15,0,0.169,
19068,1391/11/03,10.2,-6.2,2,0,0.132,
19068,1391/11/04,14.5,-4.3,5.1,0,0.123,
19068,1391/11/05,14.2,0.2,7.2,0,0.14,
19068,1391/11/06,13.5,-2.6,5.45,0,0.132,
19068,1391/11/07,11.6,4.9,8.25,0,0.14,
19068,1391/11/08,13.8,0.8,7.3,2,0.171,
19068,1391/11/09,12.6,8.2,10.4,12.5,0.202,
19068,1391/11/10,7.4,6.8,7.1,22,0.869,
19068,1391/11/11,9.2,1.2,5.2,0,1.96,
19068,1391/11/12,7.4,3.6,5.5,6,0.481,
19068,1391/11/13,6.8,0.5,3.65,0,1.08,
19068,1391/11/14,7.4,2.5,4.95,0,0.706,
19068,1391/11/15,7.6,-0.4,3.6,0,0.319,
19068,1391/11/16,9.6,-5.1,2.25,0,0.242,
19068,1391/11/17,12.1,-3.8,4.15,0,0.179,
19068,1391/11/18,13.4,-1.7,5.85,0,0.179,
19068,1391/11/19,12.8,3.9,8.35,0,0.158,
19068,1391/11/20,16.4,-4.2,6.1,0,0.149,
19068,1391/11/21,18.2,-1.8,8.2,0,0.149,
19068,1391/11/22,18.8,2.4,10.6,0,0.132,
19068,1391/11/23,19.2,-1.2,9,0,0.132,
19068,1391/11/24,16.8,4.2,10.5,0,0.116,
19068,1391/11/25,12.1,-4.5,3.8,0,0.158,
19068,1391/11/26,13.8,-3.4,5.2,0,0.158,
19068,1391/11/27,15.4,0,7.7,0,0.117,
19068,1391/11/28,17.6,7.1,12.35,0,0.108,
19068,1391/11/29,12.8,-4.8,4,0,0.14,
19068,1391/11/30,11.6,-5.8,2.9,0,0.132,
19068,1391/12/01,12.5,-5.3,3.6,0,0.123,
19068,1391/12/02,12.6,-21.6,-4.5,0,0.116,
19068,1391/12/03,10.8,-1.5,4.65,0,0.123,
19068,1391/12/04,12.8,-3.5,4.65,0,0.14,
19068,1391/12/05,8.2,3.6,5.9,0,0.158,
19068,1391/12/06,13.1,1,7.05,0,0.203,
19068,1391/12/07,14.8,0,7.4,0,0.169,
19068,1391/12/08,16.2,-2.4,6.9,0,0.14,
19068,1391/12/09,17.4,-3.2,7.1,0,0.108,
19068,1391/12/10,18.2,-3.8,7.2,0,0.116,
19068,1391/12/11,18.4,8.1,13.25,0,0.108,
19068,1391/12/12,18.6,7,12.8,0,0.116,
19068,1391/12/13,18.2,-2.4,7.9,2,0.116,
19068,1391/12/14,18.8,7.4,13.1,0,0.116,
19068,1391/12/15,19.4,10.2,14.8,0,0.125,
19068,1391/12/16,13.2,-0.6,6.3,0,0.19,
19068,1391/12/17,9.4,-5,2.2,0,0.179,
19068,1391/12/18,10.8,-7.2,1.8,0,0.168,
19068,1391/12/19,12.6,1.1,6.85,0,0.131,
19068,1391/12/20,16.2,-0.4,7.9,0,0.149,
19068,1391/12/21,16,-0.2,7.9,0,0.14,
19068,1391/12/22,17.2,-3.4,6.9,0,0.123,
19068,1391/12/23,20.1,1,10.55,0,0.131,
19068,1391/12/24,22,4.8,13.4,0,0.116,
19068,1391/12/25,23.8,0.4,12.1,0,0.102,
19068,1391/12/26,22.2,1.2,11.7,0,0.102,
19068,1391/12/27,22.4,8.2,15.3,0,0.14,
19068,1391/12/28,16.2,5.2,10.7,0,0.132,
19068,1391/12/29,15.4,-4.6,5.4,0,0.149,
19068,1391/12/30,17.6,-2.6,7.5,0,0.191,
19068,1392/01/01,16.8,-3.1,6.85,0,0.102,
19068,1392/01/02,19.1,-4.4,7.35,0,0.075,
19068,1392/01/03,20.6,4.1,12.35,0,0.045,
19068,1392/01/04,18.2,8.2,13.2,0,0,
19068,1392/01/05,17.4,-5.4,6,0,0,
19068,1392/01/06,21.1,-4.2,8.45,0,0,
19068,1392/01/07,22.2,-2.6,9.8,0,0,
19068,1392/01/08,22.1,2.2,12.15,0,0,
19068,1392/01/09,19.6,0.2,9.9,0,0,
19068,1392/01/10,18.9,-1.4,8.75,0,0,
19068,1392/01/11,22.1,-3.1,9.5,0,0,
19068,1392/01/12,31.4,10.9,21.15,,0,
19068,1392/01/13,,,,,0,
19068,1392/01/14,,,,,0,
19068,1392/01/15,,,,,0,
19068,1392/01/16,,,,,0,
19068,1392/01/17,,,,,0,
19068,1392/01/18,,,,,0,
19068,1392/01/19,,,,,0,
19068,1392/01/20,,,,,0,
19068,1392/01/21,,,,,0,
19068,1392/01/22,,,,,0,
19068,1392/01/23,,,,,0,
19068,1392/01/24,,,,,0,
19068,1392/01/25,,,,,0,
19068,1392/01/26,,,,,0,
19068,1392/01/27,,,,,0,
19068,1392/01/28,,,,,0,
19068,1392/01/29,,,,,0,
19068,1392/01/30,,,,,0,
19068,1392/01/31,,,,,0,
19068,1392/02/01,,,,,0,
19068,1392/02/02,,,,,0,
19068,1392/02/03,,,,,0,
19068,1392/02/04,,,,,0,
19068,1392/02/05,,,,,0,
19068,1392/02/06,,,,,0,
19068,1392/02/07,,,,,0,
19068,1392/02/08,,,,,0,
19068,1392/02/09,,,,,0,
19068,1392/02/10,,,,,0,
19068,1392/02/11,,,,,0,
19068,1392/02/12,,,,,0,
19068,1392/02/13,,,,,0,
19068,1392/02/14,,,,,0,
19068,1392/02/15,,,,,0.051,
19068,1392/02/16,,,,,0.058,
19068,1392/02/17,,,,,0,
19068,1392/02/18,,,,,0,
19068,1392/02/19,,,,,0,
19068,1392/02/20,,,,,0,
19068,1392/02/21,,,,,0,
19068,1392/02/22,,,,,0,
19068,1392/02/23,,,,,0,
19068,1392/02/24,,,,,0,
19068,1392/02/25,,,,,0.045,
19068,1392/02/26,,,,,0.132,
19068,1392/02/27,,,,,0.228,
19068,1392/02/28,,,,,0.354,
19068,1392/02/29,,,,,0.159,
19068,1392/02/30,,,,,0,
19068,1392/02/31,,,,,0.058,
19068,1392/03/01,,,,,0.359,
19068,1392/03/02,,,,,0.287,
19068,1392/03/03,,,,,0.191,
19068,1392/03/04,,,,,0.132,
19068,1392/03/05,,,,,0.102,
19068,1392/03/06,,,,,0,
19068,1392/03/07,,,,,0,
19068,1392/03/08,,,,,0,
19068,1392/03/09,,,,,0,
19068,1392/03/10,,,,,0,
19068,1392/03/11,,,,,0,
19068,1392/03/12,30.5,14.2,22.35,,0,
19068,1392/03/13,32.6,12.1,22.35,,0,
19068,1392/03/14,32.8,12.9,22.85,,0,
19068,1392/03/15,31.5,9.5,20.5,,0,
19068,1392/03/16,33.2,9.6,21.4,,0,
19068,1392/03/17,29.8,9.6,19.7,,0,
19068,1392/03/18,29.4,11.6,20.5,,0,
19068,1392/03/19,30.8,9,19.9,,0,
19068,1392/03/20,33.2,11.9,22.55,,0,
19068,1392/03/21,30.4,12.5,21.45,,0,
19068,1392/03/22,32.5,9.1,20.8,,0,
19068,1392/03/23,36.7,11.8,24.25,,0,
19068,1392/03/24,35.6,12.5,24.05,,0,
19068,1392/03/25,39.2,12.9,26.05,,0,
19068,1392/03/26,38.5,13,25.75,,0,
19068,1392/03/27,35.8,12.9,24.35,,0,
19068,1392/03/28,34.2,12.2,23.2,,0,
19068,1392/03/29,32.4,12.5,22.45,,0,
19068,1392/03/30,32.6,13.5,23.05,,0,
19068,1392/03/31,34.2,14.1,24.15,,0,
19068,1392/04/01,33.4,13.2,23.3,,0,
19068,1392/04/02,36.2,13.5,24.85,,0,
19068,1392/04/03,36.1,12.6,24.35,,0,
19068,1392/04/04,36.1,13.2,24.65,,0,
19068,1392/04/05,36.4,13.2,24.8,,0,
19068,1392/04/06,38.4,15.8,27.1,,0,
